HISTOGRAM: ../bin/data/BrionFH_salida.xyz.csv
N_puntos: 42384876
N_nodos: 129797
N_nodos_hoja: 97342
MinRadius: 0.1 m
Area_minima: 0.04 m^2

OBSERVADO: 
N_medio_pts/nodo: 435
__min: 0
__max: 1024
Densidad_media: 10885.6
__min: 0
__max: 25600

ESTIMADO: 
N_medio_pts/nodo: 4.78799
Densidad_media: 119.7

x_i n_i x_i*n_i rho_i rho_i*n_i
847 37 31339 21175 783475
848 31 26288 21200 657200
849 27 22923 21225 573075
850 41 34850 21250 871250
851 26 22126 21275 553150
852 32 27264 21300 681600
853 36 30708 21325 767700
854 24 20496 21350 512400
855 28 23940 21375 598500
856 51 43656 21400 1.0914e+06
857 44 37708 21425 942700
858 27 23166 21450 579150
859 33 28347 21475 708675
860 32 27520 21500 688000
861 43 37023 21525 925575
862 39 33618 21550 840450
863 40 34520 21575 863000
864 35 30240 21600 756000
865 27 23355 21625 583875
866 38 32908 21650 822700
867 32 27744 21675 693600
868 44 38192 21700 954800
869 31 26939 21725 673475
870 31 26970 21750 674250
871 28 24388 21775 609700
872 37 32264 21800 806600
873 39 34047 21825 851175
874 43 37582 21850 939550
875 43 37625 21875 940625
876 35 30660 21900 766500
877 30 26310 21925 657750
878 32 28096 21950 702400
879 36 31644 21975 791100
880 31 27280 22000 682000
881 39 34359 22025 858975
882 33 29106 22050 727650
883 35 30905 22075 772625
884 31 27404 22100 685100
885 25 22125 22125 553125
886 40 35440 22150 886000
887 24 21288 22175 532200
888 34 30192 22200 754800
889 29 25781 22225 644525
890 32 28480 22250 712000
891 33 29403 22275 735075
892 25 22300 22300 557500
893 37 33041 22325 826025
894 39 34866 22350 871650
895 33 29535 22375 738375
896 38 34048 22400 851200
897 35 31395 22425 784875
898 38 34124 22450 853100
899 41 36859 22475 921475
900 34 30600 22500 765000
901 30 27030 22525 675750
902 33 29766 22550 744150
903 31 27993 22575 699825
904 29 26216 22600 655400
905 29 26245 22625 656125
906 33 29898 22650 747450
907 30 27210 22675 680250
908 26 23608 22700 590200
909 22 19998 22725 499950
910 36 32760 22750 819000
911 26 23686 22775 592150
912 29 26448 22800 661200
913 29 26477 22825 661925
914 27 24678 22850 616950
915 29 26535 22875 663375
916 35 32060 22900 801500
917 30 27510 22925 687750
918 31 28458 22950 711450
919 29 26651 22975 666275
920 33 30360 23000 759000
921 29 26709 23025 667725
922 45 41490 23050 1.03725e+06
923 28 25844 23075 646100
924 31 28644 23100 716100
925 31 28675 23125 716875
926 30 27780 23150 694500
927 43 39861 23175 996525
928 30 27840 23200 696000
929 27 25083 23225 627075
930 38 35340 23250 883500
931 35 32585 23275 814625
932 29 27028 23300 675700
933 27 25191 23325 629775
934 22 20548 23350 513700
935 34 31790 23375 794750
936 33 30888 23400 772200
937 35 32795 23425 819875
938 28 26264 23450 656600
939 24 22536 23475 563400
940 31 29140 23500 728500
941 31 29171 23525 729275
942 22 20724 23550 518100
943 32 30176 23575 754400
944 22 20768 23600 519200
945 26 24570 23625 614250
946 31 29326 23650 733150
947 35 33145 23675 828625
948 28 26544 23700 663600
949 30 28470 23725 711750
950 28 26600 23750 665000
951 28 26628 23775 665700
952 32 30464 23800 761600
953 21 20013 23825 500325
954 26 24804 23850 620100
955 26 24830 23875 620750
956 27 25812 23900 645300
957 35 33495 23925 837375
958 26 24908 23950 622700
959 27 25893 23975 647325
960 27 25920 24000 648000
961 28 26908 24025 672700
962 22 21164 24050 529100
963 29 27927 24075 698175
964 23 22172 24100 554300
965 32 30880 24125 772000
966 20 19320 24150 483000
967 33 31911 24175 797775
968 20 19360 24200 484000
969 20 19380 24225 484500
970 31 30070 24250 751750
971 21 20391 24275 509775
972 31 30132 24300 753300
973 33 32109 24325 802725
974 37 36038 24350 900950
975 22 21450 24375 536250
976 26 25376 24400 634400
977 24 23448 24425 586200
978 44 43032 24450 1.0758e+06
979 35 34265 24475 856625
980 22 21560 24500 539000
981 33 32373 24525 809325
982 31 30442 24550 761050
983 23 22609 24575 565225
984 29 28536 24600 713400
985 25 24625 24625 615625
986 22 21692 24650 542300
987 22 21714 24675 542850
988 17 16796 24700 419900
989 22 21758 24725 543950
990 19 18810 24750 470250
991 32 31712 24775 792800
992 25 24800 24800 620000
993 31 30783 24825 769575
994 20 19880 24850 497000
995 24 23880 24875 597000
996 25 24900 24900 622500
997 28 27916 24925 697900
998 32 31936 24950 798400
999 23 22977 24975 574425
1000 24 24000 25000 600000
1001 27 27027 25025 675675
1002 21 21042 25050 526050
1003 23 23069 25075 576725
1004 25 25100 25100 627500
1005 20 20100 25125 502500
1006 22 22132 25150 553300
1007 35 35245 25175 881125
1008 20 20160 25200 504000
1009 24 24216 25225 605400
1010 26 26260 25250 656500
1011 21 21231 25275 530775
1012 31 31372 25300 784300
1013 17 17221 25325 430525
1014 17 17238 25350 430950
1015 15 15225 25375 380625
1016 23 23368 25400 584200
1017 21 21357 25425 533925
1018 31 31558 25450 788950
1019 28 28532 25475 713300
1020 16 16320 25500 408000
1021 22 22462 25525 561550
1022 34 34748 25550 868700
1023 23 23529 25575 588225
1024 20 20480 25600 512000


HISTOGRAM_DE_NIVELES:
Nodos_hoja_analizados: 97348

x_i n_i

6 1668
7 498
8 17560
9 77038
10 584


