HISTOGRAM: ../bin/data/ArzuaH_salida.xyz.csv
N_puntos: 40706503
N_nodos: 349525
N_nodos_hoja: 262144
MinRadius: 0.6 m
Area_minima: 1.44 m^2

OBSERVADO: 
N_medio_pts/nodo: 155
__min: 0
__max: 6606
Densidad_media: 107.835
__min: 0
__max: 4587.5

ESTIMADO: 
N_medio_pts/nodo: 58.6185
Densidad_media: 40.7073

x_i n_i x_i*n_i rho_i rho_i*n_i
1774 1 1774 1231.94 1231.94
1775 1 1775 1232.64 1232.64
1778 1 1778 1234.72 1234.72
1779 1 1779 1235.42 1235.42
1780 1 1780 1236.11 1236.11
1782 1 1782 1237.5 1237.5
1784 1 1784 1238.89 1238.89
1785 1 1785 1239.58 1239.58
1786 1 1786 1240.28 1240.28
1789 1 1789 1242.36 1242.36
1791 1 1791 1243.75 1243.75
1793 1 1793 1245.14 1245.14
1795 3 5385 1246.53 3739.58
1797 2 3594 1247.92 2495.83
1798 1 1798 1248.61 1248.61
1799 2 3598 1249.31 2498.61
1801 1 1801 1250.69 1250.69
1804 2 3608 1252.78 2505.56
1805 1 1805 1253.47 1253.47
1807 1 1807 1254.86 1254.86
1808 1 1808 1255.56 1255.56
1811 2 3622 1257.64 2515.28
1813 1 1813 1259.03 1259.03
1815 1 1815 1260.42 1260.42
1816 1 1816 1261.11 1261.11
1819 1 1819 1263.19 1263.19
1821 1 1821 1264.58 1264.58
1823 1 1823 1265.97 1265.97
1825 2 3650 1267.36 2534.72
1829 1 1829 1270.14 1270.14
1830 1 1830 1270.83 1270.83
1832 1 1832 1272.22 1272.22
1833 1 1833 1272.92 1272.92
1836 1 1836 1275 1275
1842 1 1842 1279.17 1279.17
1845 1 1845 1281.25 1281.25
1852 1 1852 1286.11 1286.11
1859 1 1859 1290.97 1290.97
1861 1 1861 1292.36 1292.36
1863 2 3726 1293.75 2587.5
1865 1 1865 1295.14 1295.14
1866 1 1866 1295.83 1295.83
1867 1 1867 1296.53 1296.53
1868 1 1868 1297.22 1297.22
1870 1 1870 1298.61 1298.61
1872 1 1872 1300 1300
1874 1 1874 1301.39 1301.39
1875 1 1875 1302.08 1302.08
1877 1 1877 1303.47 1303.47
1882 2 3764 1306.94 2613.89
1885 1 1885 1309.03 1309.03
1887 1 1887 1310.42 1310.42
1893 2 3786 1314.58 2629.17
1895 1 1895 1315.97 1315.97
1902 1 1902 1320.83 1320.83
1906 1 1906 1323.61 1323.61
1910 1 1910 1326.39 1326.39
1912 1 1912 1327.78 1327.78
1913 1 1913 1328.47 1328.47
1917 2 3834 1331.25 2662.5
1918 1 1918 1331.94 1331.94
1920 1 1920 1333.33 1333.33
1921 1 1921 1334.03 1334.03
1924 1 1924 1336.11 1336.11
1926 1 1926 1337.5 1337.5
1928 1 1928 1338.89 1338.89
1929 1 1929 1339.58 1339.58
1931 1 1931 1340.97 1340.97
1936 1 1936 1344.44 1344.44
1937 1 1937 1345.14 1345.14
1940 2 3880 1347.22 2694.44
1944 1 1944 1350 1350
1945 1 1945 1350.69 1350.69
1962 2 3924 1362.5 2725
1965 1 1965 1364.58 1364.58
1966 1 1966 1365.28 1365.28
1968 1 1968 1366.67 1366.67
1969 2 3938 1367.36 2734.72
1970 1 1970 1368.06 1368.06
1971 1 1971 1368.75 1368.75
1976 1 1976 1372.22 1372.22
1977 2 3954 1372.92 2745.83
1978 1 1978 1373.61 1373.61
1984 1 1984 1377.78 1377.78
1987 1 1987 1379.86 1379.86
1991 2 3982 1382.64 2765.28
2003 1 2003 1390.97 1390.97
2004 1 2004 1391.67 1391.67
2015 1 2015 1399.31 1399.31
2018 1 2018 1401.39 1401.39
2026 1 2026 1406.94 1406.94
2031 1 2031 1410.42 1410.42
2035 2 4070 1413.19 2826.39
2042 2 4084 1418.06 2836.11
2052 2 4104 1425 2850
2055 2 4110 1427.08 2854.17
2060 1 2060 1430.56 1430.56
2062 1 2062 1431.94 1431.94
2066 1 2066 1434.72 1434.72
2070 1 2070 1437.5 1437.5
2073 1 2073 1439.58 1439.58
2074 2 4148 1440.28 2880.56
2076 2 4152 1441.67 2883.33
2080 1 2080 1444.44 1444.44
2084 2 4168 1447.22 2894.44
2094 1 2094 1454.17 1454.17
2095 2 4190 1454.86 2909.72
2097 1 2097 1456.25 1456.25
2099 1 2099 1457.64 1457.64
2100 1 2100 1458.33 1458.33
2101 1 2101 1459.03 1459.03
2103 1 2103 1460.42 1460.42
2107 2 4214 1463.19 2926.39
2110 1 2110 1465.28 1465.28
2119 1 2119 1471.53 1471.53
2121 1 2121 1472.92 1472.92
2127 2 4254 1477.08 2954.17
2133 1 2133 1481.25 1481.25
2139 1 2139 1485.42 1485.42
2148 1 2148 1491.67 1491.67
2152 1 2152 1494.44 1494.44
2153 1 2153 1495.14 1495.14
2157 1 2157 1497.92 1497.92
2161 2 4322 1500.69 3001.39
2170 1 2170 1506.94 1506.94
2172 2 4344 1508.33 3016.67
2173 2 4346 1509.03 3018.06
2174 1 2174 1509.72 1509.72
2183 1 2183 1515.97 1515.97
2187 1 2187 1518.75 1518.75
2191 1 2191 1521.53 1521.53
2194 1 2194 1523.61 1523.61
2199 2 4398 1527.08 3054.17
2202 2 4404 1529.17 3058.33
2205 1 2205 1531.25 1531.25
2212 1 2212 1536.11 1536.11
2216 1 2216 1538.89 1538.89
2219 1 2219 1540.97 1540.97
2220 1 2220 1541.67 1541.67
2223 1 2223 1543.75 1543.75
2229 1 2229 1547.92 1547.92
2233 1 2233 1550.69 1550.69
2242 2 4484 1556.94 3113.89
2248 1 2248 1561.11 1561.11
2258 1 2258 1568.06 1568.06
2261 1 2261 1570.14 1570.14
2262 1 2262 1570.83 1570.83
2263 1 2263 1571.53 1571.53
2264 1 2264 1572.22 1572.22
2267 1 2267 1574.31 1574.31
2292 1 2292 1591.67 1591.67
2295 1 2295 1593.75 1593.75
2296 1 2296 1594.44 1594.44
2298 1 2298 1595.83 1595.83
2300 1 2300 1597.22 1597.22
2314 1 2314 1606.94 1606.94
2315 1 2315 1607.64 1607.64
2324 1 2324 1613.89 1613.89
2325 1 2325 1614.58 1614.58
2340 1 2340 1625 1625
2342 1 2342 1626.39 1626.39
2346 1 2346 1629.17 1629.17
2361 1 2361 1639.58 1639.58
2363 1 2363 1640.97 1640.97
2365 1 2365 1642.36 1642.36
2369 1 2369 1645.14 1645.14
2382 1 2382 1654.17 1654.17
2383 1 2383 1654.86 1654.86
2386 1 2386 1656.94 1656.94
2392 1 2392 1661.11 1661.11
2394 1 2394 1662.5 1662.5
2396 1 2396 1663.89 1663.89
2407 1 2407 1671.53 1671.53
2411 1 2411 1674.31 1674.31
2419 1 2419 1679.86 1679.86
2428 1 2428 1686.11 1686.11
2430 1 2430 1687.5 1687.5
2435 1 2435 1690.97 1690.97
2438 1 2438 1693.06 1693.06
2445 2 4890 1697.92 3395.83
2450 1 2450 1701.39 1701.39
2452 1 2452 1702.78 1702.78
2463 1 2463 1710.42 1710.42
2485 1 2485 1725.69 1725.69
2487 1 2487 1727.08 1727.08
2488 1 2488 1727.78 1727.78
2491 1 2491 1729.86 1729.86
2514 1 2514 1745.83 1745.83
2525 1 2525 1753.47 1753.47
2548 1 2548 1769.44 1769.44
2549 1 2549 1770.14 1770.14
2555 1 2555 1774.31 1774.31
2574 1 2574 1787.5 1787.5
2582 1 2582 1793.06 1793.06
2587 1 2587 1796.53 1796.53
2593 1 2593 1800.69 1800.69
2615 1 2615 1815.97 1815.97
2616 1 2616 1816.67 1816.67
2635 1 2635 1829.86 1829.86
2645 1 2645 1836.81 1836.81
2675 1 2675 1857.64 1857.64
2683 1 2683 1863.19 1863.19
2693 1 2693 1870.14 1870.14
2719 1 2719 1888.19 1888.19
2732 1 2732 1897.22 1897.22
2735 1 2735 1899.31 1899.31
2748 1 2748 1908.33 1908.33
2760 1 2760 1916.67 1916.67
2786 1 2786 1934.72 1934.72
2788 1 2788 1936.11 1936.11
2795 1 2795 1940.97 1940.97
2798 1 2798 1943.06 1943.06
2819 1 2819 1957.64 1957.64
2821 1 2821 1959.03 1959.03
2831 1 2831 1965.97 1965.97
2851 1 2851 1979.86 1979.86
2853 1 2853 1981.25 1981.25
2857 1 2857 1984.03 1984.03
2859 1 2859 1985.42 1985.42
2904 1 2904 2016.67 2016.67
2910 1 2910 2020.83 2020.83
2914 1 2914 2023.61 2023.61
2917 1 2917 2025.69 2025.69
2925 1 2925 2031.25 2031.25
2933 1 2933 2036.81 2036.81
2960 1 2960 2055.56 2055.56
2993 1 2993 2078.47 2078.47
3050 1 3050 2118.06 2118.06
3118 1 3118 2165.28 2165.28
3121 1 3121 2167.36 2167.36
3138 1 3138 2179.17 2179.17
3154 1 3154 2190.28 2190.28
3167 1 3167 2199.31 2199.31
3223 1 3223 2238.19 2238.19
3224 1 3224 2238.89 2238.89
3245 1 3245 2253.47 2253.47
3304 1 3304 2294.44 2294.44
3316 1 3316 2302.78 2302.78
3388 1 3388 2352.78 2352.78
3441 1 3441 2389.58 2389.58
3463 1 3463 2404.86 2404.86
3517 1 3517 2442.36 2442.36
3551 1 3551 2465.97 2465.97
3564 1 3564 2475 2475
3577 1 3577 2484.03 2484.03
3706 1 3706 2573.61 2573.61
3742 1 3742 2598.61 2598.61
3753 1 3753 2606.25 2606.25
3825 1 3825 2656.25 2656.25
4176 1 4176 2900 2900
4184 1 4184 2905.56 2905.56
4404 1 4404 3058.33 3058.33
4423 1 4423 3071.53 3071.53
4696 1 4696 3261.11 3261.11
4821 1 4821 3347.92 3347.92
5040 1 5040 3500 3500
5091 1 5091 3535.42 3535.42
5208 1 5208 3616.67 3616.67
6606 1 6606 4587.5 4587.5


HISTOGRAM_DE_NIVELES:
Nodos_hoja_analizados: 262144

x_i n_i

9 262144


